,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
CMAS,3.11159679818222e-283,0.256453246725096,0.31,0.068,8.02449698283213e-279,12,CMAS
SIT1,4.35461218469079e-283,0.458685372709096,0.457,0.13,1.12301093630991e-278,12,SIT1
LSM3,7.45157147032244e-283,0.735413113368518,0.773,0.352,1.92168576648145e-278,12,LSM3
RAB1B,1.70881351959451e-282,0.349719259200486,0.44,0.118,4.40685918568228e-278,12,RAB1B
HNRNPD,2.44994925388618e-282,0.828766141169982,0.84,0.464,6.31817413084707e-278,12,HNRNPD
HENMT1,2.85071442484508e-282,0.291785808469843,0.333,0.077,7.35170743023298e-278,12,HENMT1
COMTD1,3.67079381468754e-282,0.291902411066607,0.35,0.083,9.4666101686977e-278,12,COMTD1
ZEB21,2.83840168389184e-281,0.526100019463465,0.636,0.212,7.31995410258866e-277,12,ZEB2
BAZ1B,5.17815218945554e-281,0.501019635136835,0.543,0.171,1.33539366813869e-276,12,BAZ1B
DPM2,1.47495704999301e-280,0.32272162207837,0.381,0.095,3.80376673622698e-276,12,DPM2
RPP30,2.7874419696779e-280,0.268878622488832,0.368,0.089,7.18853409560233e-276,12,RPP30
ACTR3,8.66476501733178e-280,0.826799009566734,0.852,0.468,2.23455625031969e-275,12,ACTR3
ANP32A1,1.57372030555569e-279,0.647453998487031,0.721,0.286,4.05846729599756e-275,12,ANP32A
TRAPPC1,1.83012599726262e-279,0.724992470954929,0.84,0.415,4.71971193434056e-275,12,TRAPPC1
ZDHHC12,5.54920622050577e-279,0.411613755787896,0.462,0.13,1.43108479220623e-274,12,ZDHHC12
CAPZB,3.93227034183011e-278,0.767524887364402,0.909,0.577,1.01409319845457e-273,12,CAPZB
AHSA1,5.165461640228e-278,0.43762159403158,0.508,0.151,1.3321209023984e-273,12,AHSA1
NDUFB10,1.61974951941102e-277,0.713783720999995,0.858,0.44,4.17717203560909e-273,12,NDUFB10
CISD3,2.45493125878155e-277,0.387441264097567,0.473,0.133,6.33102222327173e-273,12,CISD3
HACD3,5.62647044510844e-277,0.283417152910327,0.316,0.072,1.45101046308902e-272,12,HACD3
CHMP1A,6.87933617273935e-277,0.306007164139155,0.405,0.105,1.77411200558775e-272,12,CHMP1A
ELP6,1.1150041358791e-276,0.31376766707613,0.399,0.102,2.8754841660186e-272,12,ELP6
NELFCD,1.43436541274979e-276,0.421754948957173,0.527,0.158,3.69908496294043e-272,12,NELFCD
RNF167,2.99032829747275e-276,0.475609795323305,0.582,0.186,7.71175764635248e-272,12,RNF167
SH3BGRL3,4.23172454528179e-276,0.728217147334041,0.989,0.905,1.09131944298272e-271,12,SH3BGRL3
ARPC41,4.82601752239564e-276,0.704940087759972,0.84,0.397,1.24458165885061e-271,12,ARPC4
LAG3,6.16118057527701e-276,0.323467716996867,0.265,0.055,1.58890685855819e-271,12,LAG3
GLIPR21,9.61818997138702e-276,0.500183025262201,0.588,0.191,2.480435011721e-271,12,GLIPR2
AAMP,1.1028408533824e-275,0.290619866917541,0.372,0.092,2.84411627678787e-271,12,AAMP
GPS1,1.51788432744596e-275,0.306184247417534,0.418,0.109,3.91447189205038e-271,12,GPS1
ALDH16A1,2.81026882778449e-275,0.252132704447459,0.314,0.071,7.24740227997342e-271,12,ALDH16A1
CASP3,3.23210320683712e-275,0.254028084235239,0.277,0.058,8.33527096011224e-271,12,CASP3
DNAJC15,4.31354703848685e-275,0.496119003625138,0.605,0.2,1.11242064575537e-270,12,DNAJC15
SRSF31,6.61952080398614e-275,0.816423140595121,0.937,0.66,1.70710822013999e-270,12,SRSF3
NDUFA2,9.50288316205607e-275,0.704936128664546,0.8,0.364,2.45069853866264e-270,12,NDUFA2
PAFAH1B3,2.49467792478571e-274,0.285927940449341,0.383,0.096,6.43352490022988e-270,12,PAFAH1B3
CLTC,2.75306229920894e-274,0.311557019132285,0.41,0.108,7.09987236342993e-270,12,CLTC
PCNT,2.88066098242015e-274,0.286140786009557,0.314,0.071,7.42893660756331e-270,12,PCNT
ITGAE,8.44307050614726e-274,0.378021558925623,0.496,0.144,2.17738345283032e-269,12,ITGAE
TRNAU1AP,3.64458977350441e-272,0.319218578283056,0.4,0.104,9.39903256689052e-268,12,TRNAU1AP
MYO1G,4.60238457119612e-272,0.5992305886614,0.739,0.287,1.18690895706577e-267,12,MYO1G
NDUFA6,7.79868996053061e-272,0.623587393772861,0.711,0.278,2.01120415392124e-267,12,NDUFA6
DHX15,1.79069191462538e-271,0.283817915763365,0.391,0.1,4.61801537862739e-267,12,DHX15
ACTR1A,5.57762265587021e-271,0.263149551348397,0.31,0.07,1.43841310672237e-266,12,ACTR1A
FAM192A,3.19451651870833e-270,0.313989259067986,0.416,0.11,8.2383386500969e-266,12,FAM192A
ATXN10,3.38210498347212e-270,0.392554416376202,0.513,0.153,8.72211054187625e-266,12,ATXN10
PRF11,4.30584026551636e-270,0.48982488970112,0.686,0.246,1.11043314607401e-265,12,PRF1
UBE2N,1.25925435030679e-269,0.591442861876079,0.697,0.265,3.24749104400617e-265,12,UBE2N
SFT2D1,3.21836798634746e-269,0.352986854349952,0.454,0.127,8.29984919999145e-265,12,SFT2D1
PSMG2,3.92206547908585e-269,0.529810546569393,0.629,0.218,1.01146146640145e-264,12,PSMG2
EEF1E1,4.95919784501872e-269,0.350110576385107,0.44,0.121,1.27892753225188e-264,12,EEF1E1
BANF11,7.41186034974666e-269,0.650395031989677,0.683,0.263,1.91144466559617e-264,12,BANF1
PANK2,1.29921209258061e-268,0.306637239620524,0.366,0.091,3.35053806555615e-264,12,PANK2
ZCRB1,2.24685911153711e-268,0.491000781510238,0.611,0.205,5.79442496274306e-264,12,ZCRB1
CD59,2.3995252932296e-268,0.492920970650874,0.361,0.094,6.18813577870981e-264,12,CD59
TIPRL,3.05678585299454e-268,0.374713303837525,0.493,0.145,7.88314503628761e-264,12,TIPRL
EIF4A11,3.28219877441815e-268,0.702765345857957,0.971,0.804,8.46446241934696e-264,12,EIF4A1
SUMO2,3.77659639014383e-268,0.681669224940232,0.966,0.776,9.73946443054192e-264,12,SUMO2
COPZ1,1.83878538762823e-267,0.44216196784442,0.578,0.186,4.74204363615443e-263,12,COPZ1
MMADHC,2.16638359436656e-267,0.443399674811452,0.563,0.179,5.58688665151192e-263,12,MMADHC
RNASEH2C,2.40034871228899e-267,0.605384902053019,0.647,0.237,6.19025929412208e-263,12,RNASEH2C
GNB2,1.17355752543524e-266,0.608513681534547,0.738,0.296,3.02648750234494e-262,12,GNB2
SMARCB1,3.60706643323979e-266,0.401555228131219,0.492,0.146,9.30226362468209e-262,12,SMARCB1
NDUFS2,9.28302163548135e-266,0.411395815877846,0.546,0.17,2.39399844957429e-261,12,NDUFS2
ANAPC15,3.48232744848421e-265,0.471077474231374,0.535,0.17,8.98057425689593e-261,12,ANAPC15
URM1,4.76106819616308e-265,0.393471895328475,0.479,0.14,1.2278318771085e-260,12,URM1
SNRPF,8.31476177674033e-265,0.737939998724627,0.827,0.438,2.14429391460356e-260,12,SNRPF
AKR7A2,1.20668131698716e-264,0.446729432640583,0.534,0.167,3.11191044837819e-260,12,AKR7A2
RPA2,1.4099281408965e-264,0.552341801577811,0.615,0.212,3.636063682558e-260,12,RPA2
ELOVL5,3.14491605910656e-264,0.392601458093081,0.47,0.137,8.11042402482992e-260,12,ELOVL5
COX6C,2.38220812604588e-263,0.719260066856839,0.957,0.791,6.14347653625972e-259,12,COX6C
CIAO2A,3.00920557346448e-263,0.27432787304903,0.354,0.087,7.76044025340755e-259,12,CIAO2A
YBX1,8.66831312355906e-263,0.811150128013804,0.973,0.881,2.23547127143465e-258,12,YBX1
ANXA61,1.91924367376579e-262,0.67803873797022,0.847,0.401,4.94953751027459e-258,12,ANXA6
NDUFA13,2.35145103893808e-261,0.680570610311835,0.943,0.679,6.06415708431742e-257,12,NDUFA13
HNRNPA3,2.50395465972876e-261,0.772216648205964,0.936,0.664,6.4574486719745e-257,12,HNRNPA3
EPSTI1,2.97982278391212e-261,0.295333046138705,0.306,0.071,7.68466497743096e-257,12,EPSTI1
MSN1,5.3904029126796e-261,0.737573191222654,0.915,0.549,1.39013100715094e-256,12,MSN
IMMT,5.68368684587618e-261,0.351378021808896,0.468,0.135,1.46576600068301e-256,12,IMMT
CHCHD5,1.66781453183341e-260,0.378620418493065,0.524,0.16,4.30112689614518e-256,12,CHCHD5
HDAC1,7.72253350512595e-260,0.580170262067335,0.679,0.255,1.99156416563693e-255,12,HDAC1
GNAI2,9.70775655916388e-260,0.744179430257099,0.92,0.618,2.50353333904277e-255,12,GNAI2
COA6,9.99642017747201e-260,0.309958446308977,0.413,0.112,2.57797679956826e-255,12,COA6
NCOA4,1.78218104038567e-259,0.318111850213646,0.425,0.117,4.59606668505061e-255,12,NCOA4
LBR,5.20856251254069e-259,0.555694920822231,0.622,0.224,1.34323618635912e-254,12,LBR
PSMD3,1.20761584159194e-258,0.349428010197651,0.449,0.127,3.11432049388145e-254,12,PSMD3
DNAJC11,3.11295063945996e-258,0.468691986738488,0.579,0.191,8.02798840410328e-254,12,DNAJC1
DAXX,2.05125744748393e-257,0.288344423422327,0.378,0.098,5.28998783131631e-253,12,DAXX
YWHAB,3.386851980275e-257,0.680899147866568,0.953,0.731,8.73435257193119e-253,12,YWHAB
NDUFC21,1.15612820791186e-256,0.712783045826235,0.832,0.437,2.98153903538389e-252,12,NDUFC2
H2AFX1,1.38882950188058e-256,0.725600853717038,0.491,0.162,3.58165240239982e-252,12,H2AFX
MZT1,1.42466594165796e-256,0.41576909623634,0.469,0.139,3.67407099694171e-252,12,MZT1
ECI1,1.99066608464605e-256,0.344258229629972,0.401,0.109,5.13372876569369e-252,12,ECI1
MRPS36,5.39009870907519e-256,0.452523864146701,0.567,0.185,1.3900525560834e-251,12,MRPS36
SNRPC,7.30685131044533e-256,0.596335209203589,0.702,0.277,1.88436388445075e-251,12,SNRPC
TIMM10,7.90982123549758e-256,0.34388510777767,0.426,0.119,2.03986379842247e-251,12,TIMM10
PFDN6,1.6692401669095e-255,0.305783473539619,0.419,0.115,4.30480346644291e-251,12,PFDN6
CHMP2A,1.68173391819134e-255,0.616966303193972,0.726,0.298,4.33702360162365e-251,12,CHMP2A
PIN4,1.8173121867021e-255,0.345542828672069,0.458,0.132,4.68666639828604e-251,12,PIN4
FRG1,3.90736983980145e-255,0.416451624126567,0.577,0.187,1.0076716079864e-250,12,FRG1
ADAP1,5.9157828359681e-255,0.263723170700641,0.26,0.055,1.52562123556781e-250,12,ADAP1
SAMM50,1.12383002370061e-254,0.298239789682831,0.386,0.102,2.8982452481215e-250,12,SAMM50
MRPL23,2.06771414616077e-254,0.317389632239867,0.402,0.109,5.332428011534e-250,12,MRPL23
POLR2G1,5.46176274083265e-254,0.494851737715515,0.631,0.222,1.40853399323333e-249,12,POLR2G
TMSB10,3.84909681415473e-253,0.697532672703466,0.999,0.995,9.92643577402363e-249,12,TMSB10
ILF2,1.33858391390377e-252,0.59773638653726,0.67,0.26,3.45207405556643e-248,12,ILF2
SRP14,2.28011598377618e-252,0.572999961772438,0.982,0.878,5.88019111056038e-248,12,SRP14
MAGOHB,4.06497876839175e-252,0.308465498745859,0.352,0.09,1.04831737458055e-247,12,MAGOHB
POLR2E,5.31820657551167e-252,0.468064807136223,0.593,0.201,1.3715122937587e-247,12,POLR2E
SDHD,5.51611646191455e-252,0.421282288824056,0.565,0.184,1.42255127436314e-247,12,SDHD
TPM3,8.65525620361584e-252,0.73219449034346,0.947,0.708,2.23210402235049e-247,12,TPM3
FKBP1A,3.65076471116626e-251,0.573937412100613,0.669,0.259,9.41495711362668e-247,12,FKBP1A
CSNK2B,1.0625833713821e-250,0.592762036136705,0.734,0.297,2.74029625645729e-246,12,CSNK2B
SUMO1,1.08491400266627e-250,0.69265678096705,0.833,0.425,2.79788472147605e-246,12,SUMO1
RRP36,1.44538982318246e-250,0.309882279661902,0.447,0.128,3.72751581500524e-246,12,RRP36
SRP9,1.45619481219062e-250,0.696192174034651,0.818,0.414,3.75538080115838e-246,12,SRP9
SRRT,2.88965703073453e-250,0.346801234836588,0.442,0.127,7.45213651656128e-246,12,SRRT
MLEC,3.35225259854696e-250,0.378430642843227,0.456,0.134,8.64512422639277e-246,12,MLEC
ING2,1.16096061297112e-249,0.261516884522516,0.301,0.071,2.99400132479123e-245,12,ING2
TACC3,2.11187528945313e-249,0.476005246749068,0.409,0.12,5.44631518397067e-245,12,TACC3
AKT1,4.05314779230279e-249,0.417823524900321,0.534,0.17,1.04526628415697e-244,12,AKT1
SRSF9,1.1310174124964e-248,0.688638391914008,0.864,0.466,2.91678080508696e-244,12,SRSF9
BABAM1,1.69402110589891e-248,0.358438471803208,0.48,0.143,4.36871103000271e-244,12,BABAM1
CALM11,2.36461569326472e-248,0.580762053142308,0.996,0.969,6.0981074113604e-244,12,CALM1
RAD21,5.2085228921632e-248,0.736322961604072,0.729,0.32,1.34322596865997e-243,12,RAD21
OSTF11,1.34973154717186e-247,0.632117482207056,0.806,0.361,3.4808226870015e-243,12,OSTF1
EIF2S1,2.46348450692552e-247,0.34706800693555,0.448,0.13,6.35308019491024e-243,12,EIF2S1
SRPK1,2.62581116923197e-247,0.310537172815351,0.416,0.116,6.77170442433232e-243,12,SRPK1
BUB3,2.67012323471778e-247,0.635523903070012,0.724,0.297,6.88598081001368e-243,12,BUB3
CCL5,3.68438979651209e-247,1.3476429494891,0.75,0.383,9.50167284622504e-243,12,CCL5
G6PD,6.16495544828259e-247,0.256957677841875,0.329,0.081,1.5898803605576e-242,12,G6PD
DPM1,8.68448994094683e-247,0.25109194973286,0.354,0.091,2.23964311087078e-242,12,DPM1
SHKBP1,3.1041268363311e-246,0.360378563599215,0.502,0.155,8.00523269821427e-242,12,SHKBP1
ANP32B1,5.93032166388601e-246,0.89321497788588,0.887,0.678,1.52937065389956e-241,12,ANP32B
ARPP19,6.26045008503293e-246,0.360479118173905,0.487,0.148,1.61450747242914e-241,12,ARPP19
SNAP29,1.34604868027643e-245,0.25241858421341,0.344,0.087,3.47132494156488e-241,12,SNAP29
RAB11A,1.7847855695284e-245,0.423383067284718,0.557,0.184,4.6027835052568e-241,12,RAB11A
VPS29,2.2121649087788e-245,0.588807437724403,0.691,0.276,5.70495208324964e-241,12,VPS29
ITPA,2.62461281141672e-245,0.379624109703219,0.511,0.16,6.76861397936259e-241,12,ITPA
CHCHD3,5.51622166423233e-245,0.291346565613865,0.408,0.113,1.42257840498888e-240,12,CHCHD3
SDHA,9.37209843709084e-245,0.440522136000981,0.593,0.2,2.41697046594136e-240,12,SDHA
CARD16,1.09251141709245e-243,0.481918225670472,0.639,0.23,2.81747769353972e-239,12,CARD16
PTRHD1,1.45418117051266e-243,0.366401232188271,0.53,0.168,3.7501878206351e-239,12,PTRHD1
EXOSC9,3.92895708692494e-243,0.354175290642108,0.445,0.131,1.01323874314707e-238,12,EXOSC9
HCFC1,1.36559764147435e-242,0.256349423247917,0.331,0.083,3.52173975759821e-238,12,HCFC1
NDUFV2,1.70231199728098e-242,0.715907284029149,0.726,0.334,4.39009240978791e-238,12,NDUFV2
PSMD4,3.53700341210261e-242,0.514608844332567,0.662,0.248,9.12157809947142e-238,12,PSMD4
NNT,6.00481856787085e-242,0.278123135102195,0.372,0.099,1.54858266046821e-237,12,NNT
NDUFA12,1.04223911837047e-241,0.682731005968834,0.827,0.43,2.68783046236561e-237,12,NDUFA12
TPRKB,3.11970398213263e-241,0.422970672625807,0.548,0.181,8.04540459952184e-237,12,TPRKB
SPPL2A,1.76603621868154e-240,0.325199951985905,0.461,0.138,4.55443080435783e-236,12,SPPL2A
HIGD1A,1.82502409468106e-240,0.266591013579396,0.37,0.099,4.70655463777298e-236,12,HIGD1A
FLII,2.12282071650462e-240,0.269795380649435,0.398,0.11,5.47454234579375e-236,12,FLII
ADH5,2.86347971655675e-240,0.492101748449428,0.639,0.231,7.38462784102821e-236,12,ADH5
CNN2,3.17325696256569e-240,0.849224827764015,0.731,0.366,8.18351238076067e-236,12,CNN2
GPN1,4.22448851145054e-240,0.251576367030152,0.3,0.072,1.08945334221798e-235,12,GPN1
BSG1,9.30873781368817e-240,0.517064335552006,0.694,0.264,2.40063039477204e-235,12,BSG
ATP5PB,1.07168932652712e-239,0.644024283257638,0.757,0.346,2.76377960418079e-235,12,ATP5PB
MRPL18,8.52702351961364e-239,0.401485768925491,0.507,0.161,2.19903409547316e-234,12,MRPL18
YARS,1.18061228339904e-238,0.294778990521348,0.376,0.102,3.04468101765778e-234,12,YARS
REEP5,2.21122237918309e-238,0.557170399883455,0.715,0.286,5.70252139367526e-234,12,REEP5
PDCD5,3.78033676402458e-238,0.61250776500775,0.701,0.293,9.74911048074298e-234,12,PDCD5
ATP5F1A,1.00434781164505e-237,0.719670247434863,0.813,0.437,2.59011257145142e-233,12,ATP5F1A
CIAO2B,1.27242358188287e-237,0.58736197692988,0.746,0.315,3.28145317531775e-233,12,CIAO2B
PTPN18,6.1562536639823e-237,0.38386250198086,0.513,0.164,1.5876362574044e-232,12,PTPN18
PSMA1,1.43089226748401e-236,0.62637968266624,0.806,0.385,3.69012806861452e-232,12,PSMA1
TIMMDC1,6.07616790647886e-236,0.274757126985982,0.408,0.115,1.56698294140183e-231,12,TIMMDC1
PSME11,1.22362847927087e-235,0.690553728029039,0.942,0.717,3.15561548519166e-231,12,PSME1
NMRAL1,3.1839196837144e-235,0.271768935020788,0.369,0.1,8.21101047233108e-231,12,NMRAL1
GIHCG,4.67290728757858e-235,0.319194034656573,0.337,0.088,1.20509606039364e-230,12,GIHCG
ADSL,6.44654487141288e-235,0.392709622082258,0.47,0.147,1.66249945688867e-230,12,ADSL
SDHB,7.23901632074239e-235,0.352540580624779,0.517,0.163,1.86686991895625e-230,12,SDHB
CTBP1,1.3924170101232e-234,0.31698593279778,0.446,0.133,3.59090422740671e-230,12,CTBP1
GBP2,1.43240080238943e-234,0.601721824935831,0.642,0.25,3.6940184292821e-230,12,GBP2
AKR1B1,3.36351347677908e-234,0.399054033710659,0.503,0.161,8.67416490526557e-230,12,AKR1B1
ATOX1,6.51909924741711e-234,0.286544683335098,0.412,0.117,1.6812105049164e-229,12,ATOX1
SNRPA,1.23282076881021e-233,0.412225761929589,0.527,0.173,3.17932148068464e-229,12,SNRPA
TMEM167A,1.55053346855077e-233,0.42898990006264,0.516,0.17,3.99867076204558e-229,12,TMEM167A
PTMA,2.48603449763077e-233,0.789826688563478,0.999,0.995,6.41123436594e-229,12,PTMA
ATP5PF,2.5208918333225e-233,0.699730092668522,0.874,0.535,6.5011279489554e-229,12,ATP5PF
PSMD11,5.65087447559854e-233,0.310967423310208,0.477,0.146,1.45730401851211e-228,12,PSMD11
ECH1,2.8467909467086e-232,0.525070933588786,0.681,0.265,7.34158917246681e-228,12,ECH1
S100A101,8.2971686397288e-232,0.888503012433006,0.946,0.771,2.13975682049966e-227,12,S100A10
AK2,1.75989057357589e-231,0.252713657190166,0.342,0.089,4.53858180019487e-227,12,AK2
NKG71,1.86993036753375e-231,0.735400703516053,0.807,0.355,4.82236342483278e-227,12,NKG7
MPG1,1.96467619206435e-231,0.407592574414061,0.556,0.187,5.06670343171474e-227,12,MPG
COA5,2.57209273436051e-231,0.267175140007015,0.379,0.104,6.63316995264232e-227,12,COA5
PTPN6,3.65867319230267e-231,0.444405867625128,0.563,0.194,9.43535229562934e-227,12,PTPN6
MRPL52,4.79160911432474e-231,0.467628470311532,0.588,0.209,1.23570807449321e-226,12,MRPL52
PYHIN1,7.03942740234579e-231,0.436074597388904,0.616,0.218,1.81539793279096e-226,12,PYHIN1
MRPS16,8.10756795647376e-231,0.381660493530532,0.476,0.149,2.09086070029502e-226,12,MRPS16
PMF1,8.20348331183909e-231,0.375526293325752,0.519,0.167,2.11559631129018e-226,12,PMF1
RER1,1.09749636186538e-230,0.496748925088911,0.667,0.253,2.83033336761462e-226,12,RER1
S1PR4,1.45583264578707e-230,0.643716388578971,0.672,0.281,3.75444681022028e-226,12,S1PR4
ELOC,1.51147490259196e-230,0.514130558103183,0.664,0.256,3.89794262629439e-226,12,ELOC
ELP5,2.07706449368223e-230,0.293480042829133,0.384,0.107,5.35654162275709e-226,12,ELP5
UQCRQ,2.79672747214729e-230,0.626915855971317,0.791,0.373,7.21248047792064e-226,12,UQCRQ
RAB8A1,8.19648933863516e-230,0.469550254106774,0.633,0.23,2.11379263554062e-225,12,RAB8A
AC004687.11,1.38871899287413e-229,0.417528037632027,0.531,0.178,3.5813674107231e-225,12,AC004687.1
CPSF6,1.51269723289392e-229,0.324201570559947,0.478,0.148,3.90109489391013e-225,12,CPSF6
GZMK1,3.67835208983611e-229,1.2798507752232,0.49,0.183,9.48610220447835e-225,12,GZMK
ATP5MG,6.07802665429049e-229,0.582122752051522,0.979,0.874,1.56746229387497e-224,12,ATP5MG
CLPTM1L,7.50659618939841e-229,0.334285337236204,0.468,0.145,1.93587609128396e-224,12,CLPTM1L
LSP11,1.32446364559089e-228,0.709901644091405,0.894,0.552,3.41565929561433e-224,12,LSP1
DUSP23,2.19062937065413e-228,0.304765717912614,0.362,0.099,5.64941408397994e-224,12,DUSP23
ISG151,2.19257305689099e-228,0.704593942413418,0.742,0.323,5.65442665641616e-224,12,ISG15
PSMB4,2.24673500864834e-228,0.551127252913687,0.694,0.284,5.79410491380321e-224,12,PSMB4
NFKBIB,5.08810549922699e-228,0.259096483162543,0.374,0.103,1.31217152719565e-223,12,NFKBIB
TMEM126A,8.44074521948746e-228,0.288569316532925,0.468,0.142,2.17678378465362e-223,12,TMEM126A
CHI3L2,9.17268777327987e-228,0.502004156922824,0.272,0.066,2.36554444985115e-223,12,CHI3L2
CLDND11,9.81128616043895e-228,0.630989603162013,0.59,0.221,2.5302325879156e-223,12,CLDND1
SRP54,1.89617929159047e-227,0.293252109947105,0.438,0.13,4.89005677508266e-223,12,SRP54
COMMD8,2.47795162533055e-227,0.312944265575162,0.451,0.137,6.39038944656497e-223,12,COMMD8
CBX1,3.06040239433522e-227,0.255555424452938,0.315,0.08,7.89247173475111e-223,12,CBX1
SCP2,3.23997081386733e-227,0.542464177190625,0.735,0.306,8.35556073188245e-223,12,SCP2
TMEM109,7.59281661451848e-227,0.476069410998064,0.527,0.178,1.95811147671817e-222,12,TMEM109
CTPS1,1.3784152530362e-226,0.337473408428826,0.404,0.118,3.55479509605506e-222,12,CTPS1
IQGAP21,1.80226515776955e-226,0.593086853978861,0.726,0.308,4.64786161537188e-222,12,IQGAP2
ZNHIT1,2.68998561252567e-226,0.471505172812367,0.655,0.245,6.93720389614245e-222,12,ZNHIT1
NDUFV1,2.86116647627315e-226,0.418788980919417,0.596,0.21,7.37866222566084e-222,12,NDUFV1
MRPL36,5.66497007307881e-226,0.27441703006969,0.389,0.11,1.46093913214629e-221,12,MRPL36
EIF2S2,6.43414419743514e-226,0.544369180048784,0.674,0.274,1.65930144707655e-221,12,EIF2S2
TRIM59,7.493181122048e-226,0.259345343937764,0.311,0.079,1.93241647956496e-221,12,TRIM59
GLRX5,8.65019181499232e-226,0.513779253676584,0.667,0.258,2.23079796716837e-221,12,GLRX5
CCT8,1.43120492162947e-225,0.594441251302116,0.71,0.307,3.69093437239023e-221,12,CCT8
PHPT1,3.63645047119005e-225,0.503873344392344,0.611,0.225,9.37804212015203e-221,12,PHPT1
FDFT1,5.94583549978859e-225,0.335830233980041,0.473,0.149,1.53337151704048e-220,12,FDFT1
PSMD7,6.67566392511448e-225,0.553083891824814,0.709,0.295,1.72158696964777e-220,12,PSMD7
GRHPR,9.51598978813346e-225,0.3174109060611,0.446,0.135,2.45407860646174e-220,12,GRHPR
SF3B4,1.30332325174818e-224,0.300852749574753,0.418,0.123,3.36114033393337e-220,12,SF3B4
DDX49,2.48797446434335e-224,0.263422911186584,0.386,0.108,6.41623734609506e-220,12,DDX49
FAM160B1,6.22624660628735e-224,0.333689362070598,0.391,0.113,1.60568673729544e-219,12,FAM160B1
PSMD6,9.37071287255283e-224,0.378697500916891,0.561,0.19,2.41661314270265e-219,12,PSMD6
PIN1,6.04435267124008e-223,0.498722446412865,0.701,0.274,1.5587781103861e-218,12,PIN1
CYB561D2,9.21849812144082e-223,0.264470070189212,0.405,0.117,2.37735848053837e-218,12,CYB561D2
XRCC5,1.04522021301997e-222,0.688402084064678,0.843,0.476,2.69551840735719e-218,12,XRCC5
CAPN1,1.2093713834731e-222,0.340226670557279,0.532,0.175,3.11884786083878e-218,12,CAPN1
GNG2,1.21833826792809e-222,0.484066648860721,0.696,0.273,3.14197255915976e-218,12,GNG2
RHEB,1.3297358730444e-222,0.452102631970325,0.546,0.188,3.42925584299421e-218,12,RHEB
ARHGDIA1,3.27844998622896e-222,0.641381455463737,0.821,0.411,8.45479466948586e-218,12,ARHGDIA
RHOG,4.1282974527896e-222,0.522033985274468,0.679,0.267,1.06464663009991e-217,12,RHOG
HMGXB4,4.65342188970537e-222,0.312670061362258,0.427,0.129,1.20007097113612e-217,12,HMGXB4
MXD4,1.10677724834131e-221,0.62475680065021,0.622,0.246,2.8542678457474e-217,12,MXD4
KHSRP,2.12275279380796e-221,0.276913293478994,0.386,0.11,5.47436717995135e-217,12,KHSRP
CDC25B,3.14642140849508e-221,0.560109620944201,0.63,0.249,8.11430617036797e-217,12,CDC25B
EWSR1,3.73786287267685e-221,0.499671738406226,0.68,0.267,9.63957456234632e-217,12,EWSR1
LAGE3,1.19540962448141e-220,0.339048956052954,0.457,0.142,3.0828418805751e-216,12,LAGE3
MYL12B,2.28916181509374e-220,0.614212604013077,0.971,0.814,5.90351940494526e-216,12,MYL12B
SP140,4.45042554919164e-220,0.32825587077515,0.452,0.14,1.14772024488103e-215,12,SP140
MEA1,5.37297072548455e-220,0.296412333849193,0.416,0.124,1.38563542039521e-215,12,MEA1
CSK,1.62082077435659e-219,0.538562826446429,0.702,0.286,4.1799346949882e-215,12,CSK
P4HB1,1.79974899471953e-219,0.629436872911323,0.793,0.379,4.64137268248221e-215,12,P4HB
CST71,2.4986368599694e-219,0.544389255351526,0.795,0.347,6.4437345981751e-215,12,CST7
ATP2A3,2.71127891612862e-219,0.310704827732312,0.491,0.157,6.99211719680409e-215,12,ATP2A3
COX6B1,2.72040288899267e-219,0.660789366731277,0.924,0.658,7.0156470104232e-215,12,COX6B1
MRPL11,7.1101637422659e-219,0.476767686448251,0.628,0.235,1.83364012749295e-214,12,MRPL11
CCDC124,1.26601971328865e-218,0.275988988698663,0.43,0.128,3.2649382386001e-214,12,CCDC124
BUD311,1.80928480549776e-218,0.530489600375213,0.716,0.294,4.66596458489816e-214,12,BUD31
HIST1H1E1,1.04445122978963e-217,0.593851869518227,0.461,0.157,2.69353527650449e-213,12,HIST1H1E
PPIH,2.76395549027051e-217,0.294003475840258,0.435,0.132,7.12796481385862e-213,12,PPIH
DAZAP1,3.54941561573555e-217,0.487527936500018,0.631,0.243,9.15358793142041e-213,12,DAZAP1
HADHB,7.50163007831707e-217,0.291780115567909,0.449,0.139,1.93459538089719e-212,12,HADHB
SIVA1,1.84794653443297e-216,0.768930644331304,0.733,0.373,4.7656693176492e-212,12,SIVA1
RTRAF,3.39249726023317e-216,0.660355480691031,0.832,0.473,8.74891118441532e-212,12,RTRAF
PSMC1,3.89989834796625e-216,0.458484283419948,0.605,0.222,1.00574478495702e-211,12,PSMC1
PCMT1,6.6130374582017e-216,0.411510696953412,0.584,0.208,1.70543623009564e-211,12,PCMT1
CRELD2,7.85460167113325e-216,0.317884311636993,0.448,0.139,2.02562322496855e-211,12,CRELD2
